"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.479,0.715,0.49,0.64,0.15,-0.55,-0.13
"ClusIPW",0.642,0.604,0.26,0.16,-0.46,0.49,0.68
"addIPW",0.805,0.52,0.05,0.32,0.45,0.69,0.47
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
