"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.213,0.603,0.25,0.35,0.4,-0.68,-0.45
"ClusIPW",0.68,0.51,0.02,0.01,0.8,0.35,0.48
"addIPW",0.852,0.748,0.56,0.54,0.3,0.43,0.35
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
