"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.306,0.57,0.17,0.57,0.2,-0.74,-0.25
"ClusIPW",0.836,0.548,0.12,0.54,-0.11,0.48,0.68
"addIPW",0.889,0.582,0.2,0.66,0.17,0.49,0.51
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
