"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.476,0.591,0.22,0.74,0.37,-0.44,-0.27
"ClusIPW",0.662,0.442,-0.15,0.71,-0.43,0.31,0.44
"addIPW",0.786,0.64,0.34,0.74,-0.18,0.47,0.28
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
