"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.181,0.596,0.24,0.35,0.38,-0.66,-0.49
"ClusIPW",0.388,0.6,0.24,-0.38,0.36,-0.48,0.66
"addIPW",0.791,0.701,0.47,0.11,0.1,0.45,0.74
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
