"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.298,0.678,0.42,0.46,0.19,-0.69,-0.31
"ClusIPW",0.55,0.446,-0.13,0.48,-0.23,-0.47,0.69
"addIPW",0.884,0.576,0.19,0.65,0.1,0.19,0.71
"Oracle",0.918,0.624,0.3,0.6,0.3,0.3,0.6
