"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.253,0.497,-0.01,0.57,0.2,-0.75,-0.27
"ClusIPW",0.702,0.717,0.5,0.1,-0.28,0.33,0.75
"addIPW",0.783,0.663,0.39,0.1,0.21,0.62,0.64
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
