"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.495,-0.02,0.62,0.22,-0.74,-0.15
"ClusIPW",0.65,0.471,-0.07,0.52,0.84,0.02,0.09
"addIPW",0.756,0.621,0.3,0.58,0.14,0.74,0.12
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
