"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.401,0.563,0.16,0.66,0.41,-0.52,-0.31
"ClusIPW",0.804,0.449,-0.13,0.69,0.08,0.05,0.71
"addIPW",0.868,0.532,0.08,0.5,0.42,0.11,0.74
"Oracle",0.917,0.623,0.3,0.6,0.3,0.3,0.6
