"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.262,0.633,0.32,0.52,0.21,-0.6,-0.47
"ClusIPW",0.885,0.667,0.4,0.54,0.11,0.19,0.71
"addIPW",0.865,0.568,0.17,0.65,0.28,0.56,0.39
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
