"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.598,0.24,0.72,0.19,-0.54,-0.32
"ClusIPW",0.725,0.327,-0.41,0.45,0.37,0.24,0.65
"addIPW",0.835,0.558,0.15,0.67,-0.01,0.01,0.72
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
