"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.422,0.599,0.24,0.8,0.04,-0.46,-0.29
"ClusIPW",0.81,0.442,-0.15,0.77,0.38,0.08,0.48
"addIPW",0.867,0.678,0.42,0.63,-0.08,0.32,0.57
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
