"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.261,0.701,0.47,0.46,0.01,-0.66,-0.36
"ClusIPW",0.717,0.352,-0.36,0.54,0.14,-0.01,0.75
"addIPW",0.72,0.601,0.25,0.18,0.73,-0.17,0.58
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
