"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.354,0.632,0.32,0.63,0.01,-0.69,-0.18
"ClusIPW",0.681,0.357,-0.35,0.79,-0.15,0.16,0.45
"addIPW",0.776,0.396,-0.26,0.72,0.43,0.09,0.47
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
