"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.441,0.62,0.29,0.7,0.26,-0.56,-0.23
"ClusIPW",0.833,0.719,0.5,0.5,-0.06,0.5,0.5
"addIPW",0.838,0.588,0.22,0.58,0.42,-0.14,0.65
"Oracle",0.915,0.623,0.3,0.6,0.3,0.3,0.6
