"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.55,0.588,0.21,0.71,0.23,-0.62,0.12
"ClusIPW",0.559,0.38,-0.29,0.59,-0.53,0.22,0.49
"addIPW",0.745,0.701,0.47,0.74,-0.29,0.28,0.28
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
