"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.388,0.6,0.25,0.58,0.39,-0.62,-0.24
"ClusIPW",0.484,0.57,0.17,-0.04,-0.6,0.56,0.55
"addIPW",0.711,0.523,0.06,0.47,0.39,0.79,0.07
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
