"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.338,0.731,0.52,0.48,-0.01,-0.67,-0.21
"ClusIPW",0.668,0.412,-0.22,0.57,-0.36,0.47,0.53
"addIPW",0.716,0.633,0.32,0.88,-0.04,0.34,-0.02
"Oracle",0.906,0.625,0.3,0.6,0.3,0.3,0.6
