"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.274,0.542,0.1,0.62,0.26,-0.56,-0.47
"ClusIPW",0.606,0.72,0.51,0.06,0.61,0.61,-0.03
"addIPW",0.898,0.602,0.25,0.47,0.31,0.26,0.74
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
