"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.493,0.637,0.33,0.67,0.36,-0.53,-0.16
"ClusIPW",0.756,0.368,-0.32,0.77,0.19,0.24,0.46
"addIPW",0.854,0.641,0.33,0.33,0.05,0.53,0.7
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
