"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.335,0.611,0.27,0.55,0.28,-0.69,-0.28
"ClusIPW",0.726,0.335,-0.39,0.53,0.12,0.28,0.69
"addIPW",0.902,0.592,0.23,0.66,0.27,0.36,0.55
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
