"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.217,0.568,0.18,0.5,0.35,-0.48,-0.61
"ClusIPW",0.72,0.411,-0.22,0.75,0.07,0.59,0.21
"addIPW",0.903,0.585,0.21,0.64,0.17,0.33,0.63
"Oracle",0.911,0.626,0.3,0.6,0.3,0.3,0.6
