"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.304,0.602,0.25,0.65,0.16,-0.54,-0.44
"ClusIPW",0.818,0.53,0.07,0.73,-0.15,0.24,0.62
"addIPW",0.797,0.496,0,0.51,0.45,0.65,0.33
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
