"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.345,0.635,0.33,0.62,0.23,-0.56,-0.38
"ClusIPW",0.703,0.307,-0.45,0.48,0.25,0.37,0.61
"addIPW",0.877,0.578,0.19,0.36,0.39,0.48,0.67
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
