"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.615,0.28,0.65,0.23,-0.56,-0.35
"ClusIPW",0.682,0.617,0.28,0.13,-0.33,0.46,0.76
"addIPW",0.837,0.622,0.29,0.69,-0.15,0.37,0.53
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
