"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.305,0.628,0.31,0.58,0.12,-0.67,-0.31
"ClusIPW",0.859,0.575,0.19,0.69,-0.02,0.18,0.68
"addIPW",0.877,0.694,0.45,0.56,0.1,0.49,0.49
"Oracle",0.926,0.628,0.3,0.6,0.3,0.3,0.6
