"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.441,0.598,0.25,0.68,0.35,-0.55,-0.22
"ClusIPW",0.783,0.742,0.54,0.47,0.49,0.49,0.11
"addIPW",0.801,0.486,-0.03,0.74,0.5,0.4,0.22
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
