"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.464,0.641,0.34,0.68,0.22,-0.6,-0.13
"ClusIPW",0.808,0.481,-0.04,0.35,0.12,0.53,0.76
"addIPW",0.852,0.483,-0.04,0.63,0.22,0.15,0.73
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
