"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.413,0.643,0.34,0.64,0.28,-0.57,-0.26
"ClusIPW",0.681,0.608,0.26,0.1,0.58,-0.3,0.71
"addIPW",0.798,0.496,-0.01,0.81,0.46,-0.06,0.37
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
