"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.415,0.678,0.42,0.58,0.29,-0.59,-0.25
"ClusIPW",0.56,0.604,0.25,0.51,-0.42,0.7,0
"addIPW",0.763,0.53,0.07,0.53,0.2,0.8,0.21
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
