"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.263,0.562,0.15,0.66,0.15,-0.49,-0.53
"ClusIPW",0.614,0.305,-0.46,0.64,0.35,-0.24,0.45
"addIPW",0.881,0.554,0.13,0.57,0.11,0.46,0.66
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
