"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.519,0.05,0.78,0.23,-0.46,-0.35
"ClusIPW",0.558,0.414,-0.22,0.87,0.16,-0.39,0.12
"addIPW",0.846,0.506,0.02,0.74,0.26,0.01,0.62
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
