"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.338,0.64,0.34,0.52,0.31,-0.66,-0.29
"ClusIPW",0.743,0.361,-0.34,0.63,-0.02,0.28,0.63
"addIPW",0.884,0.589,0.22,0.6,0.04,0.3,0.71
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
