"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.22,0.639,0.33,0.49,0.18,-0.49,-0.61
"ClusIPW",0.708,0.426,-0.18,0.43,-0.21,0.61,0.61
"addIPW",0.786,0.541,0.1,0.54,-0.25,0.51,0.62
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
