"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.246,0.647,0.35,0.55,-0.07,-0.66,-0.37
"ClusIPW",0.877,0.542,0.11,0.46,0.38,0.19,0.77
"addIPW",0.771,0.497,0,0.57,0.31,-0.23,0.72
"Oracle",0.919,0.624,0.3,0.6,0.3,0.3,0.6
