"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.295,0.567,0.17,0.62,0.11,-0.69,-0.31
"ClusIPW",0.869,0.599,0.24,0.77,0.35,0.02,0.47
"addIPW",0.883,0.581,0.2,0.61,0.29,0.52,0.49
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
