"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.333,0.578,0.19,0.68,0.26,-0.48,-0.45
"ClusIPW",0.672,0.402,-0.23,0.73,0.4,-0.3,0.4
"addIPW",0.881,0.596,0.23,0.45,0.14,0.5,0.68
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
