"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.487,-0.02,0.7,0.26,-0.58,-0.32
"ClusIPW",0.805,0.467,-0.08,0.84,0.09,0.09,0.51
"addIPW",0.901,0.543,0.1,0.71,0.28,0.19,0.61
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
