"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.327,0.605,0.26,0.64,0.14,-0.61,-0.35
"ClusIPW",0.42,0.723,0.51,0.34,-0.51,-0.51,0.33
"addIPW",0.715,0.893,0.78,0.39,-0.04,0.11,0.48
"Oracle",0.908,0.627,0.3,0.6,0.3,0.3,0.6
