"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.229,0.6,0.25,0.56,-0.01,-0.69,-0.39
"ClusIPW",0.684,0.349,-0.36,0.84,0.14,0.3,0.25
"addIPW",0.773,0.729,0.52,0.73,0.42,0.1,0.08
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
