"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.319,0.681,0.42,0.55,0.02,-0.64,-0.32
"ClusIPW",0.743,0.482,-0.05,0.73,-0.18,0.57,0.33
"addIPW",0.843,0.59,0.23,0.74,-0.06,0.41,0.47
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
