"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.314,0.526,0.06,0.66,0.32,-0.52,-0.43
"ClusIPW",0.484,0.268,-0.53,0.84,-0.04,0,0.08
"addIPW",0.806,0.629,0.31,0.25,0.22,0.74,0.5
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
