"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.35,0.695,0.46,0.44,0.35,-0.62,-0.31
"ClusIPW",0.871,0.641,0.34,0.61,0.51,0.04,0.5
"addIPW",0.859,0.66,0.38,0.37,0.62,0.22,0.54
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
