"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.374,0.662,0.39,0.64,0.22,-0.48,-0.4
"ClusIPW",0.177,0.797,0.64,-0.09,-0.01,0.36,-0.68
"addIPW",0.873,0.609,0.27,0.63,0.02,0.52,0.51
"Oracle",0.917,0.628,0.3,0.6,0.3,0.3,0.6
