"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.233,0.544,0.11,0.55,0.25,-0.65,-0.45
"ClusIPW",0.355,0.52,0.05,-0.35,-0.51,0.52,0.59
"addIPW",0.905,0.655,0.37,0.58,0.29,0.36,0.55
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
