"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.221,0.639,0.34,0.37,0.11,-0.82,-0.26
"ClusIPW",0.666,0.46,-0.1,0.78,-0.4,0.14,0.44
"addIPW",0.504,0.626,0.31,0.52,-0.72,0.25,0.21
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
