"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.141,0.578,0.2,0.47,-0.06,-0.74,-0.44
"ClusIPW",0.405,0.187,-0.66,-0.01,0.47,0.25,0.52
"addIPW",0.819,0.436,-0.16,0.59,0.17,0.15,0.76
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
