"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.595,0.24,0.53,0.35,-0.71,-0.2
"ClusIPW",0.703,0.611,0.27,0.31,-0.02,-0.31,0.86
"addIPW",0.888,0.562,0.15,0.49,0.36,0.49,0.61
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
