"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.786,0.62,0.37,0.23,-0.58,-0.3
"ClusIPW",0.486,0.713,0.49,-0.49,0.18,0.49,0.49
"addIPW",0.778,0.684,0.43,0.11,0,0.34,0.83
"Oracle",0.904,0.622,0.3,0.6,0.3,0.3,0.6
