"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.526,0.592,0.23,0.83,0.09,-0.5,-0.05
"ClusIPW",0.475,0.415,-0.21,0.58,-0.03,0.74,-0.26
"addIPW",0.853,0.599,0.24,0.44,0.3,0.66,0.47
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
