"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.248,0.63,0.31,0.35,0.3,-0.78,-0.28
"ClusIPW",0.518,0.863,0.74,0.2,0.23,0.52,-0.31
"addIPW",0.849,0.706,0.48,0.31,0.31,0.08,0.76
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
