"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.36,0.662,0.39,0.53,0.17,-0.71,-0.21
"ClusIPW",0.834,0.538,0.09,0.77,0.01,0,0.63
"addIPW",0.874,0.62,0.29,0.51,0.03,0.37,0.71
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
