"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.372,0.604,0.25,0.75,0.07,-0.51,-0.34
"ClusIPW",0.155,0.302,-0.46,0.64,-0.03,-0.02,-0.62
"addIPW",0.87,0.588,0.21,0.5,0.1,0.58,0.6
"Oracle",0.902,0.622,0.3,0.6,0.3,0.3,0.6
