"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.259,0.612,0.27,0.63,0,-0.57,-0.45
"ClusIPW",-0.011,0.707,0.48,-0.75,0.03,0.29,-0.35
"addIPW",0.818,0.59,0.23,0.32,0.16,0.72,0.55
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
