"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.352,0.676,0.42,0.48,0.28,-0.67,-0.26
"ClusIPW",0.401,0.81,0.66,0.31,0.18,-0.66,-0.08
"addIPW",0.841,0.56,0.15,0.24,0.3,0.41,0.82
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
