"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.469,0.63,0.32,0.71,0.23,-0.56,-0.15
"ClusIPW",0.402,0.67,0.41,-0.4,-0.41,0.47,0.53
"addIPW",0.854,0.642,0.35,0.58,0.56,0.08,0.47
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
