"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.552,0.13,0.59,0.49,-0.5,-0.37
"ClusIPW",0.707,0.443,-0.14,0.54,0.54,-0.3,0.54
"addIPW",0.76,0.655,0.37,0.65,-0.33,0.39,0.42
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
