"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.386,0.587,0.21,0.65,0.26,-0.65,-0.21
"ClusIPW",0.569,0.28,-0.5,0.5,0.45,-0.23,0.49
"addIPW",0.806,0.566,0.16,0.62,0.68,-0.01,0.36
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
