"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.452,0.643,0.35,0.71,0.1,-0.58,-0.15
"ClusIPW",0.864,0.606,0.26,0.83,0.05,0.17,0.46
"addIPW",0.892,0.581,0.2,0.48,0.48,0.28,0.64
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
