"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.456,0.677,0.42,0.71,0.13,-0.51,-0.21
"ClusIPW",0.728,0.36,-0.34,0.76,0.05,0.12,0.53
"addIPW",0.898,0.596,0.24,0.71,0.37,0.17,0.52
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
