"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.443,0.627,0.32,0.72,0.24,-0.51,-0.26
"ClusIPW",0.804,0.416,-0.21,0.75,0.13,0.17,0.59
"addIPW",0.826,0.554,0.13,0.61,-0.01,0.64,0.45
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
