"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.702,0.47,0.6,0.09,-0.59,-0.25
"ClusIPW",0.632,0.292,-0.48,0.4,0.55,0.04,0.55
"addIPW",0.896,0.701,0.47,0.53,0.36,0.29,0.53
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
