"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.386,0.542,0.11,0.67,0.23,-0.68,-0.17
"ClusIPW",0.625,0.346,-0.37,0,0.34,0.49,0.71
"addIPW",0.815,0.487,-0.04,0.25,0.52,0.41,0.7
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
