"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.45,0.694,0.46,0.64,0.37,-0.27,-0.42
"ClusIPW",0.754,0.476,-0.06,0.26,0.01,0.62,0.74
"addIPW",0.877,0.532,0.09,0.53,0.47,0.29,0.64
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
